Time,People,Distance_Home,Distance_Police,Distance_Pop,Risk_Time,Risk_People,Risk_Home,Risk_Police,Risk_Pop,Total_Risk,
3.435746782,3,27.5906432,2.33496449,2.734579194,9.977843046,8.885663811,10.82900582,4.640262212,5.117520669,7.404026875,
13.614286,5,21.13115993,1.474282324,4.353811806,2.646571636,8.230406265,8.761971179,3.845973148,8.112372215,6.866038947,
15.45299696,8,22.84926922,2.649890449,2.555693971,2.034897154,7.362560368,9.31176615,5.009651973,4.894051876,6.008500977,
23.55794803,8,18.28634006,2.425711197,3.916756078,7.011554433,7.362560368,7.851628821,4.741789243,7.096668939,6.821351811,
6.284046849,5,27.03098847,2.114361765,2.735953668,8.805059932,8.230406265,10.64991631,4.40885522,5.119302862,7.07413241,
11.88405789,2,17.76183818,2.697361238,3.489468969,3.820856496,9.238699344,7.683788219,5.069647711,6.267043495,6.660625753,
19.17206398,5,16.95027171,2.318328821,5.329595331,3.118806803,8.230406265,7.424086947,4.622062243,11.17099456,7.718490139,
1.528999104,3,29.12883876,1.456171106,3.653800769,9.749913266,8.885663811,11.3212284,3.832123994,6.568798956,7.753434255,
16.93413351,6,28.04685543,1.634533263,3.918288501,2.101488268,7.926545765,10.97499374,3.973165154,7.099917477,6.915065002,
4.548285718,5,17.52447091,1.660425737,3.299526187,9.723259509,8.230406265,7.60783069,3.994523194,5.94300447,6.721779322,
7.726263891,5,27.91497838,1.537944441,3.587621655,7.662547062,8.230406265,10.93279308,3.895489845,6.444792047,7.311430158,
18.24093639,8,26.74948642,1.804356592,3.705188433,2.572350584,7.362560368,10.55983566,4.117532447,6.667470848,6.665462007,
11.44907253,3,23.7623757,2.597435105,2.858914752,4.184836868,8.885663811,9.603960223,4.944719354,5.282931436,6.690231795,
4.466769077,3,12.69412198,2.233989655,3.28236096,9.751335034,8.885663811,6.062119035,4.531704772,5.914962251,6.645519702,
9.486316002,2,18.02201273,1.034946305,2.87595894,6.013227529,9.238699344,7.767044073,3.537765938,5.306280121,6.301908661,
19.61116658,8,16.92737684,1.971876659,3.648144366,3.428890635,7.362560368,7.416760589,4.270287136,6.558066075,6.120230505,
3.081931373,5,19.57985784,1.644837484,5.051677501,9.999215976,8.230406265,8.26555451,3.981637307,10.17015193,8.146486793,
10.20372338,7,23.57367571,2.326620727,5.463289473,5.323024298,7.637504718,9.543576228,4.631118125,11.69524698,8.403316337,
3.355657514,2,18.6574567,2.616648407,3.601590675,9.985234789,9.238699344,7.970386143,4.968338616,6.470683935,7.37521348,
5.217549975,3,24.51101607,2.732695827,3.439289709,9.439247325,8.885663811,9.843525142,5.115080282,6.178935967,7.56645937,
9.104313441,7,21.19988305,2.59775733,3.150262181,6.381905378,7.637504718,8.783962575,4.945113917,5.705725347,6.623224384,
14.11071471,5,17.95143725,1.577373735,5.051635745,2.409714006,8.230406265,7.744459919,3.926821972,10.17001008,7.272312056,
17.40227791,5,21.43629083,2.246900462,2.82723217,2.227484154,8.230406265,8.859613066,4.545332303,5.239966973,6.121808834,
2.227028521,2,24.52151921,1.846471245,4.77579065,9.930416418,9.238699344,9.846886146,4.154939704,9.284681744,8.426551204,
22.24996834,6,17.05628156,1.770826049,4.261558784,5.758455458,7.926545765,7.458010098,4.088214659,7.882348826,6.835104298,
14.66397996,6,30.61988126,1.544639114,2.198364733,2.206677445,7.926545765,11.798362,3.900773566,4.494479415,6.294147836,
4.499777424,7,22.06338413,2.282203394,3.965698173,9.740141259,7.637504718,9.060282923,4.582970702,7.20144931,7.390600587,
14.4333926,6,21.25644158,1.380821693,3.31390935,2.28325001,7.926545765,8.802061307,3.775612902,5.966656339,6.119165898,
22.90402921,5,18.17976189,2.281832306,4.930968019,6.389932127,8.230406265,7.817523804,4.582572184,9.770204647,7.696155057,
7.076824457,5,15.59338304,2.02091151,2.125907406,8.210754572,8.230406265,6.989882572,4.31705042,4.420447159,6.054677456,
19.60161885,2,20.05790205,2.800282883,2.580530007,3.421827384,9.238699344,8.418528655,5.203864132,4.924093087,6.391629091,
1.455245132,6,24.51238805,1.772307517,2.921496843,9.724505601,7.926545765,9.843964176,4.089501384,5.369479856,6.955296782,
5.399469011,3,18.89520034,1.841132353,6.247132061,9.346161807,8.885663811,8.046464109,4.150161235,15.43089313,9.780341951,
23.51738484,6,27.24068759,2.312368911,1.947646342,6.97357079,7.926545765,10.71702003,4.615572475,4.247528907,6.623443405,
4.423865754,6,18.78501485,1.531295199,3.157658816,9.765527531,7.926545765,8.011204751,3.890256518,5.717139927,6.657296138,
11.62468528,6,25.80399189,2.076688641,4.233259956,4.035246545,7.926545765,10.25727741,4.371415744,7.813538896,7.258634107,
4.114905964,8,17.72078418,2.0957631,2.234933086,9.855691894,7.362560368,7.670650938,4.390298604,4.532698099,6.230080601,
2.090375634,6,21.4057255,1.522687182,4.412459281,9.90374624,7.926545765,8.849832161,3.88350298,8.26325845,7.60132834,
12.50591735,4,23.2320133,1.700019719,4.05977359,3.343230624,8.549846025,9.434244257,4.027631167,7.408943885,6.959350518,
0.657534851,1,23.24816462,2.423228904,3.521306448,9.37603427,9.609835396,9.439412677,4.738960799,6.323906262,7.59241708,
17.6347411,6,24.12062225,2.285322312,2.9933094,2.308095521,7.926545765,9.718599121,4.58632259,5.471608561,6.318585616,
0.176954757,6,15.09557595,1.85183426,4.087190613,9.104699883,7.926545765,6.830584303,4.159750456,7.47095865,6.935133688,
5.482570159,6,22.79813942,2.237909959,4.063042822,9.301477243,7.926545765,9.295404615,4.535834973,7.416301515,7.50659525,
7.467571009,6,9.298237161,2.357253197,3.241511317,7.886591965,7.926545765,4.975435891,4.664844959,5.849027063,6.056732639,
1.100032355,2,23.35572418,2.381855748,5.21180552,9.58572161,9.238699344,9.473831737,4.692245544,10.73264878,8.859322121,
6.678178258,2,27.28338751,2.068454961,4.126352036,8.521152223,9.238699344,10.730684,4.363310931,7.560773273,7.98688606,
12.57051092,2,19.64651121,1.873620823,3.78453939,3.296879197,9.238699344,8.286883588,4.179404203,6.824038683,6.717896952,
20.50816967,6,22.30192629,1.52939862,4.343760693,4.148103522,7.926545765,9.136616412,3.888766454,8.086880371,7.03126019,
20.70228623,8,23.79698639,1.595721894,4.220458286,4.316399992,7.362560368,9.615035644,3.941578231,7.782676022,6.950277654,
5.521091775,5,34.2263257,1.721695133,4.341003848,9.280310914,8.230406265,12.95242422,4.04598807,8.079907,8.397766903,
6.735245638,4,26.96625209,2.541733825,3.78731492,8.478086765,8.549846025,10.62920067,4.87730164,6.829609153,7.707961089,
1.93176985,1,25.42373966,1.879213825,3.604037103,9.867456165,9.609835396,10.13559669,4.184478459,6.47523394,7.715297907,
2.515234959,3,36.26319108,1.806045007,2.405586621,9.972583698,8.885663811,13.60422114,4.119019568,4.718942226,7.734721942,
2.208520598,3,26.64170159,1.548048001,4.082378638,9.927054611,8.885663811,10.52534451,3.903469662,7.460023193,7.893608015,
13.37446596,7,19.07417193,2.570328951,5.786056218,2.778501444,7.637504718,8.103735016,4.911716523,13.0877642,8.334770654,
8.798844461,2,14.910595,2.068352766,3.80589361,6.67452919,9.238699344,6.771390399,4.36321051,6.867062455,6.802231706,
13.68650618,3,21.93929581,1.631792702,4.152215422,2.609028705,8.885663811,9.02057466,3.970917963,7.620896511,6.92260311,
6.615782341,2,23.38807007,0.896610399,2.994534815,8.567689792,9.238699344,9.484182423,3.451809347,5.473377891,6.933720569,
16.17296327,1,16.29342272,2.324954066,4.484411398,2.003493716,9.609835396,7.21389527,4.629295397,8.453471862,7.026996143,
9.677576315,5,21.39225227,1.984238575,2.839789648,5.828399619,8.230406265,8.845520726,4.281986646,5.256928377,6.431501202,
21.92169356,5,29.67806822,2.005927904,6.168138301,5.442801542,8.230406265,11.49698183,4.302659645,14.99691349,9.84936375,
19.17830313,2,15.81710575,0.776756938,4.422190525,3.122993589,9.238699344,7.061473839,3.381231558,8.288652509,6.73517606,
1.057885695,8,19.19644785,2.321082484,3.050193225,9.567480238,7.362560368,8.142863312,4.625066153,5.554698832,6.64925564,
20.41334145,4,11.8044443,2.4750072,4.478627624,4.067347496,8.549846025,5.777422176,4.798568381,8.437970598,6.763293245,
0.256125514,2,27.12635595,2.788951258,2.924809449,9.152382181,9.238699344,10.6804339,5.188804026,5.374124115,7.549062907,
8.805465472,7,11.19158172,2.515106542,3.004004319,6.668219826,7.637504718,5.581306152,4.845620939,5.487080997,5.925832643,
20.87770674,8,18.49260451,2.257350536,4.588011878,4.471683884,7.362560368,7.917633442,4.556416193,8.737543138,7.03575333,
5.285469707,5,22.70692118,2.609048874,2.521025382,9.405261811,8.230406265,9.266214778,4.958973809,4.85263279,6.887434988,
14.90098298,2,26.76831655,1.614397838,5.411256988,2.140248274,9.238699344,10.5658613,3.956714167,11.48774206,8.412602407,
16.63198951,5,24.00687736,2.126871329,3.870885166,2.046560585,8.230406265,9.682200756,4.421417467,7.000380713,6.77157517,
8.271077559,3,16.92670508,1.600145367,5.226623475,7.170544908,8.885663811,7.416545625,3.945152623,10.7866194,8.002512721,
14.55153728,3,16.43963259,1.007384272,4.56213683,2.242559778,8.885663811,7.26068243,3.520243289,8.665443506,6.757206936,
9.609095541,6,15.75238608,2.067847594,3.853381199,5.894555678,7.926545765,7.040763545,4.362714169,6.964119312,6.544696057,
4.260881662,5,21.55762689,1.124877105,4.474113678,9.815740923,8.230406265,8.898440604,3.596356588,8.425898512,7.654384337,
15.68192832,5,21.90569744,2.165281685,4.035366032,2.011810797,8.230406265,9.00982318,4.460400458,7.354327947,6.747605444,
16.45644735,4,19.90487328,1.502354077,2.86008947,2.024309947,8.549846025,8.36955945,3.86764602,5.284535368,5.945201904,
2.811555177,1,19.59760968,2.306204225,3.866444021,9.995852977,9.609835396,8.271235096,4.608876625,6.991155388,7.594921338,
14.10064594,5,23.91582433,1.598143561,5.261200334,2.414015569,8.230406265,9.653063785,3.943534248,10.91385759,7.880959694,
4.7648789,5,18.41704646,2.181778218,3.298177071,9.641673015,8.230406265,7.893454868,4.477334994,5.940793212,6.86664449,
12.80975423,6,28.21396378,2.071524819,4.71889712,3.131025946,7.926545765,11.02846841,4.366329498,9.114375266,7.711683909,
9.383725718,5,14.40650555,0.774908904,5.207640187,6.112381035,8.230406265,6.610081777,3.380170611,10.7175374,7.470631053,
17.37411291,3,24.98372245,1.989874613,4.706466699,2.218521108,8.885663811,9.994791185,4.287340672,9.07769899,7.578720941,
11.00794787,1,22.27768806,2.10076796,3.164321797,4.574399563,9.609835396,9.12886018,4.395278045,5.727452421,6.802470407,
22.24868238,4,20.08875317,1.588629531,3.104849139,5.757214679,8.549846025,8.428401015,3.935860942,5.636407603,6.449465345,
7.328873047,3,19.71007029,1.75820181,4.163911775,8.003732714,8.885663811,8.307222494,4.077282009,7.648299441,7.348896767,
13.92744697,2,7.246604813,1.239573248,5.900579815,2.491311021,9.238699344,4.31891354,3.674332463,13.62852449,7.784077517,
2.663858521,5,21.82412573,3.240933825,3.052757073,9.98680989,8.230406265,8.983720232,5.848102942,5.558490332,7.278673976,
5.342735497,2,27.98280907,1.794123854,3.605774506,9.375894103,9.238699344,10.9544989,4.108541968,6.478468071,7.741477875,
10.54992891,5,22.99752031,1.353463204,3.168325833,4.995947129,8.230406265,9.3592065,3.755528586,5.733663344,6.488721986,
19.85938449,6,31.36870721,1.957292796,3.945982226,3.617210149,7.926545765,12.03798631,4.256561838,7.158982703,7.353634608,
0.708591995,4,12.02576525,1.668667307,4.99984614,9.402246676,8.549846025,5.84824488,4.00136984,9.995956887,7.618903883,
12.05494168,3,16.8225764,1.409747934,3.131736584,3.684234699,8.885663811,7.38322445,3.797098088,5.677290014,6.084807744,
17.56991051,2,25.51796046,2.103807719,4.883034327,2.284431328,9.238699344,10.16574735,4.398307426,9.616871136,7.874055297,
13.67825529,5,20.65294791,2.020985737,3.848026366,2.613265797,8.230406265,8.60894333,4.317121933,6.953078801,6.578544525,
7.429646494,7,23.95081892,1.108071532,6.047732982,7.918838149,7.637504718,9.664262056,3.585240519,14.36224876,9.277959901,
0.007952061,4,27.28955359,2.412760939,4.543812286,8.99913476,8.549846025,10.73265715,4.727065161,8.614850179,8.286282197,
10.76982436,7,17.42402718,1.614647341,3.643075219,4.791706105,7.637504718,7.575688697,3.956917173,6.548468924,6.277733405,
5.364791827,4,29.28228251,1.679990552,3.650052423,9.364410147,8.549846025,11.3703304,4.010814917,6.561683744,7.691144407,
14.05552572,5,17.71517863,1.770354988,3.386361917,2.433552135,8.230406265,7.668857161,4.087805687,6.087973151,6.067160982,
22.47355582,3,22.64404779,2.287004749,4.683323666,5.974438067,8.885663811,9.246095292,4.588132504,9.009917838,7.84439748,
7.445569816,5,16.85300369,2.416483242,3.346800555,7.905318454,8.230406265,7.392961182,4.7312892,6.02127763,6.667846464,
5.452143878,2,20.48239235,3.069653577,4.412955973,9.317993313,9.238699344,8.554365553,5.583578769,8.264552102,8.086493695,
0.783478736,10,23.6095042,1.331066011,5.107989049,9.439754969,6.852245278,9.555041343,3.739255673,10.36370781,8.082396298,
19.5404134,2,25.23133734,1.868980046,4.328097609,3.376876247,9.238699344,10.07402795,4.175202803,8.04736709,7.449483771,
9.75932417,4,22.47293193,1.764347056,5.228454254,5.749489923,8.549846025,9.191338217,4.082596653,10.79331065,8.177698366,
2.42800818,9,17.79867732,2.098949672,3.3412694,9.961846792,7.101025213,7.695576741,4.393467793,6.012039905,6.6378106,
22.61871891,6,18.88375498,2.428964332,4.212193416,6.114743166,7.926545765,8.042801594,4.745500444,7.762837773,7.083295209,
6.091284561,5,19.36895077,3.08854773,5.478484346,8.934805538,8.230406265,8.198064247,5.611842919,11.75669573,8.82855196,
22.95166709,9,28.38921218,2.727914672,5.348198001,6.435734824,7.101025213,11.0845479,5.108893642,11.24220718,8.675128985,
19.03363887,3,25.64726693,1.300899711,2.627599276,3.027618332,8.885663811,10.20712542,3.717576181,4.981885382,6.35940053,
18.93028647,7,17.96035384,0.836910977,5.004957676,2.961697388,7.637504718,7.747313228,3.416214666,10.01296938,7.060267076,
11.27200174,8,19.54290462,2.446973488,3.212597187,4.338977931,7.362560368,8.253729478,4.766136487,5.803029212,6.251291823,
14.37189675,5,13.97706294,2.10695849,4.673976386,2.305630858,8.230406265,6.472660139,4.401451485,8.982725975,6.746284456,
19.09817387,5,18.41456781,1.452844261,4.841155259,3.069723478,8.230406265,7.892661699,3.829591365,9.485384282,7.143119498,
16.10042144,7,16.75932026,2.433375929,4.829646266,2.001177808,7.637504718,7.362982484,4.750541253,9.449649003,6.985218173,
7.153266328,3,17.48102531,1.434016616,5.961147017,8.148800123,8.885663811,7.593928099,3.815324262,13.92509413,9.051391484,
4.003895681,4,18.22279162,1.729595062,5.332307304,9.882864349,8.549846025,7.831293317,4.052719761,11.18134196,8.429460844,
2.465568743,4,17.09778185,2.546546014,5.952284794,9.966686291,8.549846025,7.471290192,4.88306462,13.88123206,9.341878415,
3.616031877,7,18.33687846,2.485183711,3.572551355,9.955756735,7.637504718,7.867801106,4.810435313,6.417027036,6.983832012,
15.80750672,4,19.71789694,2.222163609,7.034902794,2.004327089,8.549846025,8.30972702,4.519286253,20.63632404,10.66710178,
8.196249214,3,22.12367906,2.472188913,5.06932422,7.23951569,8.885663811,9.079577298,4.795290817,10.23032094,8.345154237,
21.64833373,8,28.38928133,1.609446915,1.436548647,5.182541847,7.362560368,11.08457003,3.952690231,3.817236476,6.143389253,
8.064220682,3,20.03531548,3.145143934,4.682613645,7.360206628,8.885663811,8.411300952,5.69784733,9.007848629,8.03733767,
16.64950518,1,27.72916629,2.879383743,4.448487075,2.049171842,9.609835396,10.87333321,5.310991729,8.357790591,7.871086429,
23.96971225,2,23.87969248,1.800874541,4.396307115,7.39100689,9.238699344,9.641501592,4.114468824,8.221334904,7.804435112,
2.985060745,2,18.60859836,1.855984132,4.559096729,9.999973932,9.238699344,7.954751475,4.163480358,8.657023215,7.868490593,
4.785288145,5,17.90569559,2.404878098,3.797170053,9.633467303,8.230406265,7.729822587,4.718141332,6.849440357,7.153852874,
15.64210439,5,17.12756599,1.560431402,4.339991312,2.014951509,8.230406265,7.480821118,3.913295938,8.077347824,6.549604162,
5.443897451,3,21.78862444,2.054796388,4.430468375,9.322438798,8.885663811,8.97235982,4.349927174,8.310334906,7.866934513,
19.35105787,4,28.83794707,1.558522164,3.301796788,3.241484559,8.549846025,11.22814306,3.91177765,5.946728881,6.846120468,
0.850906903,4,24.55762543,2.815662403,5.071047723,9.472564043,8.549846025,9.858440138,5.224417866,10.23622117,8.744663561,
8.786952743,4,20.42347641,3.043989369,3.941249471,6.685856825,8.549846025,8.535512452,5.545541078,7.148840429,7.339417722,
10.77204896,4,20.43802104,2.159412019,4.59805071,4.78965634,8.549846025,8.540166734,4.454402909,8.765725406,7.417566389,
5.653084828,3,16.46931391,1.865119356,4.179282912,9.205640841,8.885663811,7.270180453,4.171713806,7.684515135,7.291430238,
11.17123258,3,33.77828865,2.12110722,5.089544907,4.428074082,8.885663811,12.80905237,4.415620964,10.29981124,8.754818208,
21.75841336,5,18.76907625,2.099039704,3.407877284,5.286980838,8.230406265,8.006104399,4.393557395,6.124708599,6.492124275,
12.80681664,4,18.88470105,2.970275546,3.453717102,3.133005371,8.549846025,8.043104337,5.438518025,6.204080372,6.580818326,
15.92794927,7,20.78766673,1.893901935,2.794784975,2.00060633,7.637504718,8.652053355,4.197860582,5.196548368,5.856508875,
4.450054106,3,21.75804629,2.328082017,2.910091239,9.75691241,8.885663811,8.962574813,4.63271729,5.353538097,7.077943853,
3.374512932,9,26.48215306,2.079016644,3.039590513,9.983628812,7.101025213,10.47428898,4.373712347,5.539062053,7.049886805,
14.4396447,4,17.14708704,1.69136628,4.660455647,2.281020502,8.549846025,7.487067852,4.020348658,8.943579765,6.922628487,
22.04307546,4,22.61861937,2.609469786,4.290050603,5.559213689,8.549846025,9.237958197,4.959491719,7.95245084,7.491115809,
20.08025982,8,16.20609166,2.248700027,4.298047885,3.792013682,7.362560368,7.185949332,4.547237583,7.972277292,6.590034013,
0.355351338,6,21.32038902,2.617421142,2.816708516,9.210511666,7.926545765,8.822524487,4.969292505,5.225820708,6.832469931,
15.67485437,3,16.36615726,1.745267122,3.198683649,2.012341712,8.885663811,7.237170322,4.06613987,5.78109126,5.97335635,
16.48999193,7,15.00173511,1.330200363,5.582834527,2.028010017,7.637504718,6.800555236,3.738629764,12.18934531,7.494942537,
17.9951654,5,18.51007512,2.08078207,5.195380456,2.456006508,8.230406265,7.923224038,4.375455444,10.67321199,7.553381396,
13.45924473,7,18.85398882,2.35901165,4.957990958,2.730603218,7.637504718,8.033276424,4.666794112,9.858004081,7.297976597,
8.599138942,3,26.551942,2.140906986,3.551267877,6.863949496,8.885663811,10.49662144,4.435590238,6.378110258,7.363403125,
21.34583264,4,20.96092106,2.700574026,5.316771324,4.898740546,8.549846025,8.707494738,5.073751124,11.12222293,8.29275931,
0.108827654,6,19.8520128,2.352818062,4.950869941,9.062758487,7.926545765,8.352644095,4.659935169,9.834771579,8.044532329,
6.43397831,7,31.81914939,2.148275776,2.174792128,8.699920562,7.637504718,12.18212781,4.443064191,4.470149232,7.063576169,
20.50192019,2,9.370705904,2.27157562,3.165109054,4.142751041,9.238699344,4.998625889,4.571581663,5.72867277,5.894658314,
20.31606382,3,31.97840474,1.21418213,3.819296179,3.985560493,8.885663811,12.23308952,3.656748472,6.894261278,7.421934793,
4.891826524,6,23.697961,2.15153531,2.909603191,9.589202338,7.926545765,9.58334752,4.446377557,5.352857633,6.956031692,
8.081502359,8,22.86027789,1.839442312,4.928615174,7.344485103,7.362560368,9.315288924,4.148650806,9.762606675,7.828530532,
3.572471227,7,29.29704559,2.20961322,3.657096906,9.961782912,7.637504718,11.37505459,4.506173723,6.575064942,7.67244438,
9.037745154,6,15.24556045,3.140774063,4.426256193,6.445907068,7.926545765,6.878579344,5.691134471,8.299292498,7.233630372,
2.301569411,4,23.42331591,1.350161482,4.722694169,9.943159448,8.549846025,9.495461092,3.753120152,9.125616406,8.09168632,
4.876741279,7,27.66685017,2.181850873,3.414386509,9.595615287,7.637504718,10.85339205,4.477409835,6.135887391,7.393989067,
6.668182618,6,21.63846058,0.747495784,2.814918521,8.528646238,7.926545765,8.924307387,3.364528226,5.223420688,6.462967106,
12.23414472,3,25.22128209,2.634558316,3.401908614,3.545207284,8.885663811,10.07081027,4.990526168,6.1144847,6.978266188,
13.66757665,4,15.84522388,2.129433966,4.231779297,2.618769606,8.549846025,7.070471641,4.423998969,7.809960846,6.613728541,
13.97547677,4,25.64223978,2.855487144,4.456595112,2.469254397,8.549846025,10.20551673,5.278255937,8.379260922,7.567427455,
1.58822107,8,19.21606398,2.516264623,3.578157324,9.769452858,7.362560368,8.149140473,4.846991522,6.427334966,6.976884248,
0.084330858,4,22.31000949,2.155529539,3.205324496,9.047473897,8.549846025,9.139203036,4.450443877,5.79154628,7.070109861,
0.606753894,6,19.06705946,1.838885081,5.19531639,9.349453854,7.926545765,8.101459028,4.148153029,10.67298095,8.172071234,
19.24372703,2,16.54665821,1.699271472,4.229160369,3.167288426,9.238699344,7.294930627,4.027000427,7.80363753,6.769946181,
1.32477296,2,20.99522964,2.242690453,3.914973664,9.676666445,9.238699344,8.718473485,4.54088054,7.092893056,7.595145235,
3.556941405,6,23.03338291,1.726100878,4.467139259,9.963825182,7.926545765,9.370682532,4.049739568,8.407290637,7.787963282,
0.410145223,2,17.30161515,1.793031449,3.581850406,9.241822549,9.238699344,7.536516847,4.10758444,6.434138731,7.030984,
5.232805693,4,22.7790289,0.890447608,3.887374131,9.431694067,8.549846025,9.289289248,3.448093864,7.034781675,7.311049737,
21.04223102,4,25.85481795,1.565114045,4.129906075,4.619823226,8.549846025,10.27354175,3.917024837,7.56899689,7.280763911,
12.02094939,4,17.50616392,2.277203997,2.229022209,3.711104289,8.549846025,7.601972455,4.57760693,4.526481023,5.874939818,
0.435941037,2,19.94204857,2.360718842,3.91851848,9.256366602,9.238699344,8.381455542,4.66868781,7.100405182,7.513526754,
20.56738078,2,13.37902251,1.874583779,3.829733234,4.199023802,9.238699344,6.281287202,4.180277005,6.915547193,6.434619248,
10.52344158,7,20.2481474,1.897095172,4.08631061,5.020751612,7.637504718,8.479407167,4.200780726,7.468957163,6.806300832,
10.88124837,3,29.49850534,1.599711475,3.597787302,4.689480769,8.885663811,11.43952171,3.944801726,6.463619394,7.262031345,
16.91621337,5,20.51128485,2.127556669,4.147157134,2.097647546,8.230406265,8.563611151,4.422107582,7.609086861,6.735715813,
22.15157419,4,19.45525884,1.569788799,4.809266489,5.663594155,8.549846025,8.22568283,3.920754702,9.386788051,7.521652542,
9.870535843,7,21.08679301,2.266872488,4.527547895,5.64230225,7.637504718,8.747773764,4.566557689,8.57026663,7.325677448,
19.11902595,4,19.18431516,2.081650641,5.688012494,3.08348103,8.549846025,8.138980852,4.376313498,12.64484348,8.314829223,
1.623883739,5,16.52773402,2.563750766,2.840271241,9.780847141,8.230406265,7.288874887,4.903763252,5.257580631,6.639967784,
15.43893163,6,29.07503943,1.65980383,3.884665478,2.036712094,7.926545765,11.30401262,3.9940075,7.029114404,6.957318707,
22.94225185,7,30.67738596,2.368480956,3.238925127,6.426686678,7.637504718,11.81676351,4.677314879,5.844890284,7.222452373,
1.130571382,1,17.29868434,1.908750899,5.932393763,9.598706811,9.609835396,7.53557899,4.21147259,13.78337131,9.366259469,
14.85226084,3,16.23188122,1.476147664,4.239662864,2.152877452,8.885663811,7.19420199,3.847405457,7.829037072,6.549453118,
4.09173823,3,23.06442908,1.986092962,4.131963016,9.86159255,8.885663811,9.380617305,4.283746859,7.573761956,7.768293437,
12.50390291,3,18.32328803,2.461580173,3.12432442,3.34468662,8.885663811,7.86345217,4.782987625,5.665974134,6.340681624,
12.31688795,6,21.70311791,2.309433253,4.818330824,3.482552209,7.926545765,8.944997732,4.612381733,9.41468102,7.469444573,
18.44044939,3,13.40337588,1.104815048,4.967948648,2.67570633,8.885663811,6.289080283,3.583095483,9.890606868,6.986320609,
17.76016144,4,21.43259666,1.90460007,2.728726487,2.356442887,8.549846025,8.85843093,4.207659069,5.109943234,6.091814464,
3.563580831,10,12.77352907,1.775741121,3.483671603,9.962958886,6.852245278,6.087529304,4.092486681,6.256769982,6.279779136,
2.439701415,5,21.37318613,0.968225233,2.945048255,9.963388421,8.230406265,8.839419561,3.495690618,5.402638175,6.730233583,
5.801860448,3,17.50349095,1.454636322,3.836852594,9.117570975,8.885663811,7.601117104,3.830955172,6.930119903,7.054340286,
13.3653175,5,12.1423631,1.579715415,2.572424427,2.783751325,8.230406265,5.885556191,3.928698975,4.914254604,5.3615838,
13.33932665,5,21.53933885,1.851495472,4.24208645,2.798751957,8.230406265,8.892588431,4.159446238,7.834914111,6.886837616,
5.939232355,2,27.72200781,1.55824411,3.144739714,9.032671031,9.238699344,10.8710425,3.911556632,5.697225869,7.416694559,
21.59764147,5,25.39028001,2.551678967,4.992316356,5.134637209,8.230406265,10.1248896,4.889224464,9.970961622,8.153656274,
18.3129518,7,19.76121665,2.606823226,4.814886276,2.608750829,7.637504718,8.323589329,4.956236768,9.404068997,7.265561945,
23.83214278,2,18.46362843,1.915518206,5.078106324,7.265580307,9.238699344,7.908361099,4.217704097,10.26042971,8.077639852,
5.241074392,4,17.28809114,1.6304768,4.23351183,9.427580653,8.549846025,7.532189164,3.969839867,7.814147774,7.297377409,
21.13642088,4,20.70772893,1.597951748,4.71231983,4.705629839,8.549846025,8.626473258,3.943379245,9.094945188,7.422986246,
22.08581293,3,21.31746922,1.687990675,1.859529354,5.600296788,8.885663811,8.82159015,4.017514932,4.166671904,6.154985029,
8.034055118,5,22.93083719,1.985351403,3.319961117,7.387591901,8.230406265,9.337867901,4.283042797,5.976650303,6.902017673,
4.647810727,1,32.77474099,2.082282602,4.004445619,9.687023912,9.609835396,12.48791712,4.376938003,7.28592955,8.449419359,
11.77335705,3,22.70560403,1.357382291,3.737061565,3.911360023,8.885663811,9.26579329,3.758391651,6.72973984,6.792027705,
17.62781081,5,19.66793229,2.653473773,2.802536571,2.305522492,8.230406265,8.293738332,5.014139535,5.206867827,6.100269424,
5.13978096,4,20.9735292,2.1316321,3.664561764,9.477022859,8.549846025,8.711529345,4.426215479,6.589287492,7.262006703,
8.267149406,1,24.09355416,1.509740882,2.452594568,7.174175282,9.609835396,9.709937333,3.873391189,4.772609186,6.787833068,
15.82753778,5,15.81698101,3.779414849,2.541478517,2.003473507,8.230406265,7.061433922,6.813770642,4.87699621,6.084568379,
16.78540513,3,14.6674398,1.844401051,3.47585142,2.071833386,8.885663811,6.693580735,4.153085559,6.242951012,6.026534663,
13.48610152,5,21.64461564,2.639423601,4.833690193,2.715714975,8.230406265,8.926277006,4.996582083,9.462185862,7.540880327,
0.525544767,8,12.48433647,1.065713433,2.731227665,9.305899698,7.362560368,5.994987669,3.557564908,5.113179226,5.847566327,
12.96383325,3,16.19298914,2.228647042,3.035746818,3.029254082,8.885663811,7.181756526,4.526086937,5.533410412,6.081649987,
2.830871207,6,18.32338232,1.874723085,3.831358049,9.996659452,7.926545765,7.863482344,4.180403298,6.91886925,7.069413002,
15.14165379,4,17.29368983,1.42926363,4.006990178,2.085745291,8.549846025,7.533980746,3.811740196,7.291525168,6.375145473,
4.261719159,5,17.6659055,1.605113471,4.414273397,9.815497966,8.230406265,7.653089761,3.949174951,8.267984669,7.428479393,
15.68276915,4,30.92788332,2.696309115,4.277295031,2.011748466,8.549846025,11.89692266,5.068305117,7.920964002,7.680478808,
15.65906666,3,19.31153237,1.352139302,3.237609623,2.01356864,8.885663811,8.179690358,3.754562471,5.842787756,6.118176519,
0.615829798,5,21.8452179,2.233181118,4.504607557,9.354241615,8.230406265,8.990469727,4.530853782,8.507893484,7.838138161,
